locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEOAGECF_06667	CDS	483	carD		COG1329	RNA polymerase-binding transcription factor CarD
DEOAGECF_06668	CDS	1131				hypothetical protein
DEOAGECF_06669	CDS	585				hypothetical protein
DEOAGECF_06670	CDS	1194				hypothetical protein
DEOAGECF_06671	CDS	651	tdk	2.7.1.21		Thymidine kinase
DEOAGECF_06672	CDS	876	yddE_2	5.1.-.-	COG0384	putative isomerase YddE
DEOAGECF_06673	CDS	828			COG3324	Putative glyoxylase CFP32
DEOAGECF_06674	CDS	852	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
DEOAGECF_06675	CDS	1062				hypothetical protein
DEOAGECF_06676	CDS	804	rsbQ			Sigma factor SigB regulation protein RsbQ
DEOAGECF_06677	CDS	204	scoF_3		COG1278	Cold shock protein ScoF
DEOAGECF_06678	CDS	1713	ctaD_3	1.9.3.1	COG0843	putative cytochrome c oxidase subunit 1
DEOAGECF_06679	CDS	375				hypothetical protein
DEOAGECF_06680	CDS	531				hypothetical protein
DEOAGECF_06681	CDS	504				hypothetical protein
DEOAGECF_06682	CDS	231				hypothetical protein
DEOAGECF_06683	CDS	486				hypothetical protein
DEOAGECF_06684	CDS	363	spoIIAA		COG1366	Anti-sigma F factor antagonist
DEOAGECF_06685	CDS	252				hypothetical protein
DEOAGECF_06686	CDS	432				hypothetical protein
DEOAGECF_06687	CDS	231				hypothetical protein
DEOAGECF_06688	CDS	594	leuD	4.2.1.33	COG0066	3-isopropylmalate dehydratase small subunit
DEOAGECF_06689	CDS	1428	leuC	4.2.1.33		3-isopropylmalate dehydratase large subunit
DEOAGECF_06690	CDS	717	rhmR		COG1414	putative HTH-type transcriptional regulator RhmR
DEOAGECF_06691	tRNA	74				tRNA-Glu(ctc)
DEOAGECF_06692	tRNA	73				tRNA-Gln(ctg)
DEOAGECF_06693	CDS	735	gph_7	3.1.3.18		Phosphoglycolate phosphatase
DEOAGECF_06694	CDS	1485	gltX	6.1.1.17	COG0008	Glutamate--tRNA ligase
DEOAGECF_06695	CDS	780				hypothetical protein
DEOAGECF_06696	CDS	177				hypothetical protein
DEOAGECF_06697	CDS	261				hypothetical protein
DEOAGECF_06698	CDS	621				hypothetical protein
DEOAGECF_06699	CDS	2250				hypothetical protein
DEOAGECF_06700	CDS	402				hypothetical protein
DEOAGECF_06701	CDS	372				hypothetical protein
DEOAGECF_06702	CDS	591				hypothetical protein
DEOAGECF_06703	CDS	624				hypothetical protein
DEOAGECF_06704	CDS	552	mntP		COG1971	putative manganese efflux pump MntP
DEOAGECF_06705	CDS	2226	katG_2	1.11.1.21	COG0376	Catalase-peroxidase
DEOAGECF_06706	CDS	90				hypothetical protein
DEOAGECF_06707	CDS	204				hypothetical protein
DEOAGECF_06708	CDS	1680	qheDH	1.1.9.1	COG4993	Quinohemoprotein alcohol dehydrogenase
DEOAGECF_06709	CDS	393				hypothetical protein
DEOAGECF_06710	CDS	2916	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
DEOAGECF_06711	CDS	762				hypothetical protein
DEOAGECF_06712	CDS	1647	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
DEOAGECF_06713	CDS	600				hypothetical protein
DEOAGECF_06714	CDS	318				hypothetical protein
DEOAGECF_06715	CDS	366	mrpG		COG1320	Na(+)/H(+) antiporter subunit G
DEOAGECF_06716	CDS	468				hypothetical protein
DEOAGECF_06717	CDS	2328				hypothetical protein
DEOAGECF_06718	CDS	558				hypothetical protein
DEOAGECF_06719	CDS	393				hypothetical protein
DEOAGECF_06720	CDS	1659	qcrB_2	7.1.1.8	COG1290	Cytochrome bc1 complex cytochrome b subunit
DEOAGECF_06721	CDS	1560		1.14.13.-		Putative epoxidase LasC
DEOAGECF_06722	CDS	2826	quiP	3.5.1.97	COG2366	Acyl-homoserine lactone acylase QuiP
DEOAGECF_06723	CDS	615		6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
DEOAGECF_06724	CDS	915	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
DEOAGECF_06725	CDS	1350	moaE2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase 2
DEOAGECF_06726	CDS	540	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
DEOAGECF_06727	CDS	546	mog	2.7.7.75	COG0521	Molybdopterin adenylyltransferase
DEOAGECF_06728	CDS	210				hypothetical protein
DEOAGECF_06729	CDS	2283	murA	2.5.1.7		UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DEOAGECF_06730	CDS	732				hypothetical protein
DEOAGECF_06731	CDS	645	inhA_4	4.2.1.103		Isonitrile hydratase
DEOAGECF_06732	CDS	621				hypothetical protein
DEOAGECF_06733	CDS	1062	rhaS_6			HTH-type transcriptional activator RhaS
DEOAGECF_06734	CDS	912				hypothetical protein
DEOAGECF_06735	CDS	801				hypothetical protein
DEOAGECF_06736	CDS	1785	nagZ_3	3.2.1.52		Beta-hexosaminidase
DEOAGECF_06737	CDS	1257				hypothetical protein
DEOAGECF_06738	CDS	567				putative HTH-type transcriptional regulator
DEOAGECF_06739	CDS	1761				hypothetical protein
DEOAGECF_06740	CDS	1359				hypothetical protein
DEOAGECF_06741	CDS	318				hypothetical protein
DEOAGECF_06742	CDS	1032				hypothetical protein
DEOAGECF_06743	CDS	660				hypothetical protein
DEOAGECF_06744	CDS	417				hypothetical protein
DEOAGECF_06745	CDS	381				hypothetical protein
DEOAGECF_06746	CDS	789				hypothetical protein
DEOAGECF_06747	CDS	570				hypothetical protein
DEOAGECF_06748	CDS	606	pal			Peptidoglycan-associated lipoprotein
DEOAGECF_06749	CDS	1563	levB	3.2.1.64	COG1621	Levanbiose-producing levanase
DEOAGECF_06750	CDS	369				hypothetical protein
DEOAGECF_06751	CDS	987				hypothetical protein
DEOAGECF_06752	CDS	405				hypothetical protein
DEOAGECF_06753	CDS	414				hypothetical protein
DEOAGECF_06754	CDS	984				hypothetical protein
DEOAGECF_06755	CDS	219				hypothetical protein
DEOAGECF_06756	CDS	672	plsC_2	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
DEOAGECF_06757	CDS	1200	glpQ_4	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
DEOAGECF_06758	CDS	495				hypothetical protein
DEOAGECF_06759	CDS	498	wecD	2.3.1.210		dTDP-fucosamine acetyltransferase
DEOAGECF_06760	CDS	417				hypothetical protein
DEOAGECF_06761	CDS	360				hypothetical protein
DEOAGECF_06762	CDS	1053	metN	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
DEOAGECF_06763	CDS	738	metP		COG2011	Methionine import system permease protein MetP
DEOAGECF_06764	CDS	189				hypothetical protein
DEOAGECF_06765	CDS	798	allR_2		COG1414	HTH-type transcriptional repressor AllR
DEOAGECF_06766	CDS	1413	ygcS			Inner membrane metabolite transport protein YgcS
DEOAGECF_06767	CDS	1089		1.1.1.306		S-(hydroxymethyl)mycothiol dehydrogenase
DEOAGECF_06768	CDS	1515	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
DEOAGECF_06769	CDS	240				hypothetical protein
DEOAGECF_06770	CDS	1494	gatA_3	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
DEOAGECF_06771	CDS	297	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
DEOAGECF_06772	CDS	495				hypothetical protein
DEOAGECF_06773	CDS	2031				hypothetical protein
DEOAGECF_06774	CDS	513	msrA3	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 3
DEOAGECF_06775	CDS	1119				hypothetical protein
DEOAGECF_06776	CDS	1155	metB	2.5.1.48	COG0626	Cystathionine gamma-synthase
DEOAGECF_06777	CDS	258				hypothetical protein
DEOAGECF_06778	CDS	504				hypothetical protein
DEOAGECF_06779	CDS	528				hypothetical protein
DEOAGECF_06780	CDS	1230	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
DEOAGECF_06781	CDS	603				hypothetical protein
DEOAGECF_06782	CDS	783				hypothetical protein
DEOAGECF_06783	CDS	1278	rfnT_2			Riboflavin transporter RfnT
DEOAGECF_06784	CDS	189				hypothetical protein
DEOAGECF_06785	CDS	1131				hypothetical protein
DEOAGECF_06786	CDS	504				hypothetical protein
DEOAGECF_06787	CDS	1506	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
DEOAGECF_06788	CDS	1005	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
DEOAGECF_06789	CDS	3507	btuD_31	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
DEOAGECF_06790	CDS	729	irtA_2	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
DEOAGECF_06791	CDS	594				hypothetical protein
DEOAGECF_06792	CDS	138				hypothetical protein
DEOAGECF_06793	CDS	297				hypothetical protein
DEOAGECF_06794	CDS	645				hypothetical protein
DEOAGECF_06795	CDS	636	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
DEOAGECF_06796	CDS	231				hypothetical protein
DEOAGECF_06797	CDS	546				hypothetical protein
DEOAGECF_06798	CDS	783				hypothetical protein
DEOAGECF_06799	CDS	4740	lgrB			Linear gramicidin synthase subunit B
DEOAGECF_06800	CDS	174				hypothetical protein
DEOAGECF_06801	CDS	1929	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
DEOAGECF_06802	CDS	660	degU_12		COG2197	Transcriptional regulatory protein DegU
DEOAGECF_06803	CDS	1371				hypothetical protein
DEOAGECF_06804	CDS	1104				hypothetical protein
DEOAGECF_06805	CDS	747				hypothetical protein
DEOAGECF_06806	CDS	1071	ltaE	4.1.2.48		Low specificity L-threonine aldolase
DEOAGECF_06807	CDS	573				hypothetical protein
DEOAGECF_06808	CDS	729				hypothetical protein
DEOAGECF_06809	CDS	315				hypothetical protein
DEOAGECF_06810	CDS	501	rutF_2	1.5.1.42		FMN reductase (NADH) RutF
DEOAGECF_06811	CDS	798				hypothetical protein
DEOAGECF_06812	CDS	123				hypothetical protein
DEOAGECF_06813	CDS	651				hypothetical protein
DEOAGECF_06814	CDS	1386	pigE	2.6.1.-		Aminotransferase PigE
DEOAGECF_06815	CDS	1917	dxs_2	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
DEOAGECF_06816	CDS	237	ispG_2	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
DEOAGECF_06817	CDS	765				hypothetical protein
DEOAGECF_06818	CDS	237				hypothetical protein
DEOAGECF_06819	CDS	522				hypothetical protein
DEOAGECF_06820	CDS	1002				hypothetical protein
DEOAGECF_06821	CDS	2703	aceE_2	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
DEOAGECF_06822	CDS	174				hypothetical protein
DEOAGECF_06823	CDS	819	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
DEOAGECF_06824	CDS	1128	hemH	4.99.1.1	COG0276	Ferrochelatase
DEOAGECF_06825	CDS	1257				hypothetical protein
DEOAGECF_06826	CDS	1338		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
DEOAGECF_06827	CDS	1227		1.1.1.38		NAD-dependent malic enzyme
DEOAGECF_06828	CDS	990	adhT_2	1.1.1.1		Alcohol dehydrogenase
DEOAGECF_06829	CDS	210				hypothetical protein
DEOAGECF_06830	CDS	564				hypothetical protein
DEOAGECF_06831	CDS	1068				hypothetical protein
DEOAGECF_06832	CDS	957				hypothetical protein
DEOAGECF_06833	CDS	726	xlnC	3.2.1.8		Endo-1,4-beta-xylanase C
DEOAGECF_06834	CDS	231				hypothetical protein
DEOAGECF_06835	CDS	735				hypothetical protein
DEOAGECF_06836	CDS	609	inhA_5	4.2.1.103		Isonitrile hydratase
DEOAGECF_06837	CDS	648	inhA_6	4.2.1.103		Isonitrile hydratase
DEOAGECF_06838	CDS	837	cdhR_7		COG4977	HTH-type transcriptional regulator CdhR
DEOAGECF_06839	CDS	1002			COG0861	putative membrane protein
DEOAGECF_06840	CDS	1047	mccF			Microcin C7 self-immunity protein MccF
DEOAGECF_06841	CDS	474	aroQ	4.2.1.10	COG0757	3-dehydroquinate dehydratase
DEOAGECF_06842	CDS	963				hypothetical protein
DEOAGECF_06843	CDS	255				hypothetical protein
DEOAGECF_06844	CDS	273				hypothetical protein
DEOAGECF_06845	CDS	285				hypothetical protein
DEOAGECF_06846	CDS	1452				hypothetical protein
DEOAGECF_06847	CDS	474				hypothetical protein
DEOAGECF_06848	CDS	1227				hypothetical protein
DEOAGECF_06849	CDS	1053	cytR_6		COG1609	HTH-type transcriptional repressor CytR
DEOAGECF_06850	CDS	2406	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
DEOAGECF_06851	CDS	591				hypothetical protein
DEOAGECF_06852	CDS	1518	prmC_4	2.1.1.297		Release factor glutamine methyltransferase
DEOAGECF_06853	CDS	198				hypothetical protein
DEOAGECF_06854	CDS	1209				hypothetical protein
DEOAGECF_06855	CDS	2310				hypothetical protein
DEOAGECF_06856	CDS	603				hypothetical protein
DEOAGECF_06857	CDS	1380	pfkA	2.7.1.11		ATP-dependent 6-phosphofructokinase
DEOAGECF_06858	CDS	1101	glpX_3	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
DEOAGECF_06859	CDS	486	rmpB_2	5.3.1.27		3-hexulose-6-phosphate isomerase
DEOAGECF_06860	CDS	384				hypothetical protein
DEOAGECF_06861	CDS	399	vsr	3.1.-.-	COG3727	Very short patch repair protein
DEOAGECF_06862	CDS	1818				hypothetical protein
DEOAGECF_06863	CDS	1422				hypothetical protein
DEOAGECF_06864	CDS	711				hypothetical protein
DEOAGECF_06865	CDS	231				hypothetical protein
DEOAGECF_06866	CDS	267				hypothetical protein
DEOAGECF_06867	CDS	990				hypothetical protein
DEOAGECF_06868	CDS	282				hypothetical protein
DEOAGECF_06869	CDS	636	clpP2_3	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit 2
DEOAGECF_06870	CDS	309				hypothetical protein
DEOAGECF_06871	CDS	474				hypothetical protein
DEOAGECF_06872	CDS	492				hypothetical protein
DEOAGECF_06873	CDS	1455				hypothetical protein
DEOAGECF_06874	CDS	2388				hypothetical protein
DEOAGECF_06875	CDS	468	ssb1		COG0629	Single-stranded DNA-binding protein 1
DEOAGECF_06876	CDS	1308	bca_2	1.11.1.-		Bromoperoxidase-catalase
DEOAGECF_06877	CDS	243				hypothetical protein
DEOAGECF_06878	CDS	645				hypothetical protein
DEOAGECF_06879	CDS	1785	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
DEOAGECF_06880	CDS	1032	ispH2	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 2
DEOAGECF_06881	CDS	765	ppgK	2.7.1.63	COG1940	Polyphosphate glucokinase
DEOAGECF_06882	CDS	432				hypothetical protein
DEOAGECF_06883	CDS	1089	ychF		COG0012	Ribosome-binding ATPase YchF
DEOAGECF_06884	CDS	393				hypothetical protein
DEOAGECF_06885	CDS	252				hypothetical protein
DEOAGECF_06886	CDS	1074		1.13.11.46		4-hydroxymandelate synthase
DEOAGECF_06887	CDS	1197	hmo	1.1.3.46		4-hydroxymandelate oxidase
DEOAGECF_06888	CDS	1326	hpgT	2.6.1.103		(S)-3,5-dihydroxyphenylglycine transaminase
DEOAGECF_06889	CDS	669	vraR_3			Response regulator protein VraR
DEOAGECF_06890	CDS	303				hypothetical protein
DEOAGECF_06891	CDS	522				hypothetical protein
DEOAGECF_06892	CDS	270				hypothetical protein
DEOAGECF_06893	CDS	141				hypothetical protein
DEOAGECF_06894	CDS	2439				hypothetical protein
DEOAGECF_06895	CDS	765				hypothetical protein
DEOAGECF_06896	CDS	1239	tagU_4	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
DEOAGECF_06897	CDS	756				hypothetical protein
DEOAGECF_06898	CDS	474				hypothetical protein
DEOAGECF_06899	CDS	315				hypothetical protein
DEOAGECF_06900	CDS	762				hypothetical protein
DEOAGECF_06901	CDS	879				hypothetical protein
DEOAGECF_06902	CDS	243				hypothetical protein
DEOAGECF_06903	CDS	540				hypothetical protein
DEOAGECF_06904	CDS	540				hypothetical protein
DEOAGECF_06905	CDS	120				hypothetical protein
DEOAGECF_06906	CDS	3690				hypothetical protein
DEOAGECF_06907	CDS	1926		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
DEOAGECF_06908	CDS	228	chpD			Chaplin-D
DEOAGECF_06909	CDS	771	chpA			Chaplin-A
DEOAGECF_06910	CDS	1122				hypothetical protein
DEOAGECF_06911	CDS	1281				hypothetical protein
DEOAGECF_06912	CDS	981				hypothetical protein
DEOAGECF_06913	CDS	882				hypothetical protein
DEOAGECF_06914	CDS	861		3.1.3.-	COG0560	putative phosphatase
DEOAGECF_06915	CDS	444	ywnA		COG1959	Putative HTH-type transcriptional regulator YwnA
DEOAGECF_06916	CDS	1878	mmpL3_2		COG2409	Trehalose monomycolate exporter MmpL3
DEOAGECF_06917	CDS	834				hypothetical protein
DEOAGECF_06918	CDS	2250				hypothetical protein
DEOAGECF_06919	CDS	1983	typA		COG1217	GTP-binding protein TypA/BipA
DEOAGECF_06920	CDS	303	ureA_2	3.5.1.5		Urease subunit gamma
DEOAGECF_06921	CDS	312	ureB	3.5.1.5	COG0832	Urease subunit beta
DEOAGECF_06922	CDS	1722	ureC_2	3.5.1.5	COG0804	Urease subunit alpha
DEOAGECF_06923	CDS	675	ureF			Urease accessory protein UreF
DEOAGECF_06924	CDS	678	ureG		COG0378	Urease accessory protein UreG
DEOAGECF_06925	CDS	642				hypothetical protein
DEOAGECF_06926	CDS	1461	yfmT	1.2.1.28	COG1012	Benzaldehyde dehydrogenase YfmT
DEOAGECF_06927	CDS	861				hypothetical protein
DEOAGECF_06928	CDS	2379	adiA	4.1.1.19	COG1982	Biodegradative arginine decarboxylase
DEOAGECF_06929	CDS	414				hypothetical protein
DEOAGECF_06930	CDS	597				hypothetical protein
DEOAGECF_06931	CDS	1056	rhaR_5			HTH-type transcriptional activator RhaR
DEOAGECF_06932	CDS	630				hypothetical protein
DEOAGECF_06933	CDS	1449	efpA_3			putative MFS-type transporter EfpA
DEOAGECF_06934	CDS	996				hypothetical protein
DEOAGECF_06935	CDS	1536				hypothetical protein
DEOAGECF_06936	CDS	402				hypothetical protein
DEOAGECF_06937	CDS	324				hypothetical protein
DEOAGECF_06938	CDS	480				hypothetical protein
DEOAGECF_06939	CDS	573	rpe_2	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
DEOAGECF_06940	CDS	1449				hypothetical protein
DEOAGECF_06941	CDS	1077				hypothetical protein
DEOAGECF_06942	CDS	3039				hypothetical protein
DEOAGECF_06943	CDS	753			COG0217	putative transcriptional regulatory protein
DEOAGECF_06944	CDS	558	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
DEOAGECF_06945	CDS	606	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
DEOAGECF_06946	CDS	1074	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
DEOAGECF_06947	CDS	513				hypothetical protein
DEOAGECF_06948	CDS	513				hypothetical protein
DEOAGECF_06949	CDS	282				hypothetical protein
DEOAGECF_06950	CDS	2325	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
DEOAGECF_06951	CDS	306				hypothetical protein
DEOAGECF_06952	rRNA	1525				16S ribosomal RNA
DEOAGECF_06953	rRNA	1525				23S ribosomal RNA (partial)
DEOAGECF_06954	CDS	1119	gcvT_2	2.1.2.10	COG0404	Aminomethyltransferase
DEOAGECF_06955	CDS	378	gcvH		COG0509	Glycine cleavage system H protein
DEOAGECF_06956	CDS	1266	glyA2_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase 2
DEOAGECF_06957	CDS	156				hypothetical protein
DEOAGECF_06958	CDS	420	drrA_15	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
DEOAGECF_06959	CDS	783	drrB_8			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
DEOAGECF_06960	CDS	1428	gadA	4.1.1.15	COG0076	Glutamate decarboxylase
DEOAGECF_06961	CDS	762	tipA			HTH-type transcriptional activator TipA
DEOAGECF_06962	CDS	1632	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
DEOAGECF_06963	CDS	927	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
DEOAGECF_06964	CDS	2253	recD2_2	3.6.4.12	COG0507	ATP-dependent RecD-like DNA helicase
DEOAGECF_06965	CDS	186				hypothetical protein
DEOAGECF_06966	CDS	471				hypothetical protein
DEOAGECF_06967	CDS	1065	sotB			sugar efflux transporter
DEOAGECF_06968	CDS	330				hypothetical protein
DEOAGECF_06969	CDS	279				hypothetical protein
DEOAGECF_06970	CDS	471				hypothetical protein
DEOAGECF_06971	CDS	198				hypothetical protein
DEOAGECF_06972	CDS	1230	ncsB3_3	1.14.15.31		2-hydroxy-5-methyl-1-naphthoate 7-hydroxylase
DEOAGECF_06973	CDS	681	arpA_2			A-factor receptor protein
DEOAGECF_06974	CDS	1821	ade	3.5.4.2		Adenine deaminase
DEOAGECF_06975	CDS	1575	hrdB_2		COG0568	RNA polymerase principal sigma factor HrdB
DEOAGECF_06976	CDS	858		3.4.21.4	COG5640	Trypsin
DEOAGECF_06977	CDS	231				hypothetical protein
DEOAGECF_06978	CDS	1161				hypothetical protein
DEOAGECF_06979	CDS	294				hypothetical protein
DEOAGECF_06980	CDS	1284	noc			Nucleoid occlusion protein
DEOAGECF_06981	CDS	1278				hypothetical protein
DEOAGECF_06982	CDS	522				hypothetical protein
DEOAGECF_06983	CDS	513				hypothetical protein
DEOAGECF_06984	CDS	1233				hypothetical protein
DEOAGECF_06985	CDS	105				hypothetical protein
DEOAGECF_06986	CDS	729				hypothetical protein
DEOAGECF_06987	CDS	759	bacC_4	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
DEOAGECF_06988	CDS	105				hypothetical protein
DEOAGECF_06989	CDS	291				hypothetical protein
DEOAGECF_06990	CDS	642				hypothetical protein
DEOAGECF_06991	CDS	858		3.1.3.97	COG0613	3',5'-nucleoside bisphosphate phosphatase
DEOAGECF_06992	CDS	606				hypothetical protein
DEOAGECF_06993	CDS	153				hypothetical protein
DEOAGECF_06994	CDS	672		2.1.1.6	COG4122	Catechol O-methyltransferase
DEOAGECF_06995	CDS	393				hypothetical protein
DEOAGECF_06996	CDS	408				hypothetical protein
DEOAGECF_06997	CDS	564				hypothetical protein
DEOAGECF_06998	CDS	531				hypothetical protein
DEOAGECF_06999	CDS	243				hypothetical protein
DEOAGECF_07000	CDS	282	ptsH			Phosphocarrier protein HPr
DEOAGECF_07001	CDS	825			COG3039	IS5 family transposase ISSco3
DEOAGECF_07002	CDS	726				hypothetical protein
DEOAGECF_07003	CDS	2133	tkt_4	2.2.1.1	COG0021	Transketolase
DEOAGECF_07004	CDS	927				hypothetical protein
DEOAGECF_07005	CDS	375	afsQ1_2			Transcriptional regulatory protein AfsQ1
DEOAGECF_07006	CDS	648				hypothetical protein
DEOAGECF_07007	CDS	1449	qacA_2		COG0477	Antiseptic resistance protein
DEOAGECF_07008	CDS	381				hypothetical protein
DEOAGECF_07009	CDS	498	greA		COG0782	Transcription elongation factor GreA
DEOAGECF_07010	CDS	867	drrB_9			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
DEOAGECF_07011	CDS	1008	drrA_16	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
DEOAGECF_07012	CDS	891	garR_5	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
DEOAGECF_07013	CDS	840	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
DEOAGECF_07014	CDS	267				hypothetical protein
DEOAGECF_07015	CDS	870	embR		COG1716	Transcriptional regulatory protein EmbR
DEOAGECF_07016	CDS	633	arpA_3			A-factor receptor protein
DEOAGECF_07017	CDS	321		2.1.3.1	COG4799	Methylmalonyl-CoA carboxyltransferase 12S subunit
DEOAGECF_07018	CDS	1371	pknD_25	2.7.11.1		Serine/threonine-protein kinase PknD
DEOAGECF_07019	CDS	531				hypothetical protein
DEOAGECF_07020	CDS	1191	ydhP_5		COG2814	Inner membrane transport protein YdhP
DEOAGECF_07021	CDS	582	comR_4			HTH-type transcriptional repressor ComR
DEOAGECF_07022	CDS	450				hypothetical protein
