locus_tag	ftype	length_bp	gene	EC_number	COG	product
MMFJJJCJ_08154	CDS	810				hypothetical protein
MMFJJJCJ_08155	CDS	816			COG3662	putative protein
MMFJJJCJ_08156	CDS	531	trmH_2	2.1.1.34		tRNA (guanosine(18)-2'-O)-methyltransferase
MMFJJJCJ_08157	CDS	105				hypothetical protein
MMFJJJCJ_08158	CDS	843				hypothetical protein
MMFJJJCJ_08159	CDS	462			COG0589	Universal stress protein
MMFJJJCJ_08160	CDS	3477	metH	2.1.1.13	COG0646	Methionine synthase
MMFJJJCJ_08161	CDS	657	hxpB_2	3.1.3.68	COG0637	Hexitol phosphatase B
MMFJJJCJ_08162	CDS	411				hypothetical protein
MMFJJJCJ_08163	CDS	459				hypothetical protein
MMFJJJCJ_08164	CDS	1581	rodA		COG0772	putative FtsW-like protein
MMFJJJCJ_08165	CDS	1449	pbpA_2		COG0768	Penicillin-binding protein A
MMFJJJCJ_08166	CDS	1818	pknB_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknB
MMFJJJCJ_08167	CDS	636	trpG	4.1.3.27	COG0512	Anthranilate synthase component 2
MMFJJJCJ_08168	CDS	207				hypothetical protein
MMFJJJCJ_08169	CDS	636	srtE1_1	3.4.22.70	COG3764	Sortase SrtE1
MMFJJJCJ_08170	CDS	759				hypothetical protein
MMFJJJCJ_08171	CDS	258	crgA			Cell division protein CrgA
MMFJJJCJ_08172	CDS	1746	ppsA_1	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsA
MMFJJJCJ_08173	CDS	1788		6.2.1.-		Long-chain-fatty-acid--AMP ligase FadD26
MMFJJJCJ_08174	CDS	1299				hypothetical protein
MMFJJJCJ_08175	CDS	747				hypothetical protein
MMFJJJCJ_08176	CDS	1740	cydD		COG4988	ATP-binding/permease protein CydD
MMFJJJCJ_08177	CDS	483				hypothetical protein
MMFJJJCJ_08178	CDS	393				hypothetical protein
MMFJJJCJ_08179	CDS	411	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
MMFJJJCJ_08180	CDS	1035	mreB_2		COG1077	Cell shape-determining protein MreB
MMFJJJCJ_08181	CDS	1026				hypothetical protein
MMFJJJCJ_08182	CDS	600				hypothetical protein
MMFJJJCJ_08183	CDS	2085	mrdA_2	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
MMFJJJCJ_08184	CDS	1197	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
MMFJJJCJ_08185	CDS	450				hypothetical protein
MMFJJJCJ_08186	CDS	222				hypothetical protein
MMFJJJCJ_08187	CDS	453				hypothetical protein
MMFJJJCJ_08188	CDS	249	pstI_2	3.4.21.111	COG1404	Aqualysin-1
MMFJJJCJ_08189	CDS	1794				hypothetical protein
MMFJJJCJ_08190	CDS	1911				hypothetical protein
MMFJJJCJ_08191	CDS	1410				hypothetical protein
MMFJJJCJ_08192	CDS	684	regX3_4		COG0745	Sensory transduction protein regX3
MMFJJJCJ_08193	CDS	687	gbpA_4			GlcNAc-binding protein A
MMFJJJCJ_08194	CDS	348				hypothetical protein
MMFJJJCJ_08195	CDS	249	glpK_4	2.7.1.30	COG0554	Glycerol kinase
MMFJJJCJ_08196	CDS	1680	glpD2_3	1.1.5.3	COG0578	Glycerol-3-phosphate dehydrogenase 2
MMFJJJCJ_08197	CDS	330				hypothetical protein
MMFJJJCJ_08198	CDS	213			COG3360	Dodecin
MMFJJJCJ_08199	CDS	1380				hypothetical protein
MMFJJJCJ_08200	CDS	1500	tldD	3.4.-.-	COG0312	Metalloprotease TldD
MMFJJJCJ_08201	CDS	705	fabG1	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG1
MMFJJJCJ_08202	CDS	786	inhA_3	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH]
MMFJJJCJ_08203	CDS	699				hypothetical protein
MMFJJJCJ_08204	CDS	234				hypothetical protein
MMFJJJCJ_08205	CDS	396				hypothetical protein
MMFJJJCJ_08206	CDS	1020	ala	1.4.1.1		Alanine dehydrogenase
MMFJJJCJ_08207	CDS	1041	sbnA_3	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
MMFJJJCJ_08208	CDS	2283	dltA_10	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
MMFJJJCJ_08209	CDS	1443				hypothetical protein
MMFJJJCJ_08210	CDS	1071				hypothetical protein
MMFJJJCJ_08211	CDS	237				hypothetical protein
MMFJJJCJ_08212	CDS	720				hypothetical protein
MMFJJJCJ_08213	CDS	630				hypothetical protein
MMFJJJCJ_08214	CDS	639				hypothetical protein
MMFJJJCJ_08215	CDS	651				hypothetical protein
MMFJJJCJ_08216	CDS	546				hypothetical protein
MMFJJJCJ_08217	CDS	876				hypothetical protein
MMFJJJCJ_08218	CDS	747	fabG_13	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MMFJJJCJ_08219	CDS	774	tam_8	2.1.1.144		Trans-aconitate 2-methyltransferase
MMFJJJCJ_08220	CDS	570				hypothetical protein
MMFJJJCJ_08221	CDS	471				hypothetical protein
MMFJJJCJ_08222	CDS	795				hypothetical protein
MMFJJJCJ_08223	CDS	6909	ppsD	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsD
MMFJJJCJ_08224	CDS	1323	ppsA_2	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsA
MMFJJJCJ_08225	CDS	183				hypothetical protein
MMFJJJCJ_08226	CDS	1371	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
MMFJJJCJ_08227	CDS	411	rutC_3	1.-.-.-		Putative aminoacrylate peracid reductase RutC
MMFJJJCJ_08228	CDS	1236	entS_7			Enterobactin exporter EntS
MMFJJJCJ_08229	CDS	624				hypothetical protein
MMFJJJCJ_08230	CDS	879	blaB			Beta-lactamase regulatory protein BlaB
MMFJJJCJ_08231	CDS	942	benM_2			HTH-type transcriptional regulator BenM
MMFJJJCJ_08232	CDS	1653	mrdA_3	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
MMFJJJCJ_08233	CDS	939	coaA	2.7.1.33	COG1072	Pantothenate kinase
MMFJJJCJ_08234	CDS	1851	smc_6		COG1196	Chromosome partition protein Smc
MMFJJJCJ_08235	CDS	453	vhb			Bacterial hemoglobin
MMFJJJCJ_08236	CDS	1164	ftsY		COG0552	Signal recognition particle receptor FtsY
MMFJJJCJ_08237	CDS	1332	nrgA			Ammonium transporter
MMFJJJCJ_08238	CDS	339	glnB_2		COG0347	Nitrogen regulatory protein P-II
MMFJJJCJ_08239	CDS	630	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
MMFJJJCJ_08240	CDS	558	hpt	2.4.2.8	COG0634	Hypoxanthine-guanine phosphoribosyltransferase
MMFJJJCJ_08241	CDS	2007	ftsH_3	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
MMFJJJCJ_08242	CDS	615	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
MMFJJJCJ_08243	CDS	867	folP1	2.5.1.15	COG0294	Dihydropteroate synthase
MMFJJJCJ_08244	CDS	432				hypothetical protein
MMFJJJCJ_08245	CDS	366	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
MMFJJJCJ_08246	CDS	588				hypothetical protein
MMFJJJCJ_08247	CDS	474				hypothetical protein
MMFJJJCJ_08248	CDS	1089	ndhH	7.1.1.-	COG0649	NAD(P)H-quinone oxidoreductase subunit H
MMFJJJCJ_08249	CDS	603	desR_5		COG2197	Transcriptional regulatory protein DesR
MMFJJJCJ_08250	CDS	1212				hypothetical protein
MMFJJJCJ_08251	CDS	420				hypothetical protein
MMFJJJCJ_08252	CDS	570				hypothetical protein
MMFJJJCJ_08253	CDS	984	drrA_10	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
MMFJJJCJ_08254	CDS	810	drrB_8			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
MMFJJJCJ_08255	CDS	2607				hypothetical protein
MMFJJJCJ_08256	CDS	123				hypothetical protein
MMFJJJCJ_08257	CDS	171	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
MMFJJJCJ_08258	CDS	744				hypothetical protein
MMFJJJCJ_08259	CDS	1071				hypothetical protein
MMFJJJCJ_08260	CDS	1569	apc3_3	6.4.1.8	COG0145	Acetophenone carboxylase gamma subunit
MMFJJJCJ_08261	CDS	1389	codB		COG1457	Cytosine permease
MMFJJJCJ_08262	CDS	1368				hypothetical protein
MMFJJJCJ_08263	CDS	1032				hypothetical protein
MMFJJJCJ_08264	CDS	204				hypothetical protein
MMFJJJCJ_08265	CDS	321				hypothetical protein
MMFJJJCJ_08266	CDS	747	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
MMFJJJCJ_08267	CDS	978	feaR		COG2207	Transcriptional activator FeaR
MMFJJJCJ_08268	CDS	1500	yhdG_5		COG0531	putative amino acid permease YhdG
MMFJJJCJ_08269	CDS	1362	fprA	1.18.1.2	COG0493	NADPH-ferredoxin reductase FprA
MMFJJJCJ_08270	CDS	348				hypothetical protein
MMFJJJCJ_08271	CDS	1917	dxs_2	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
MMFJJJCJ_08272	CDS	924	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
MMFJJJCJ_08273	CDS	153				hypothetical protein
MMFJJJCJ_08274	CDS	759	catD	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
MMFJJJCJ_08275	CDS	378				hypothetical protein
MMFJJJCJ_08276	CDS	783	kipR_5		COG1414	HTH-type transcriptional regulator KipR
MMFJJJCJ_08277	CDS	1152	praI	1.14.13.33		4-hydroxybenzoate 3-monooxygenase (NAD(P)H)
MMFJJJCJ_08278	CDS	786				hypothetical protein
MMFJJJCJ_08279	CDS	600				hypothetical protein
MMFJJJCJ_08280	CDS	336				hypothetical protein
MMFJJJCJ_08281	CDS	1809				hypothetical protein
MMFJJJCJ_08282	CDS	93				hypothetical protein
MMFJJJCJ_08283	CDS	1092	lcpB_2		COG1316	putative cell wall biosynthesis protein LcpB
MMFJJJCJ_08284	CDS	273				hypothetical protein
MMFJJJCJ_08285	CDS	156				hypothetical protein
MMFJJJCJ_08286	CDS	189				hypothetical protein
MMFJJJCJ_08287	CDS	486	btuE	1.11.1.15	COG0386	Thioredoxin/glutathione peroxidase BtuE
MMFJJJCJ_08288	CDS	921				hypothetical protein
MMFJJJCJ_08289	CDS	597				hypothetical protein
MMFJJJCJ_08290	CDS	558	ogt_3	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase
MMFJJJCJ_08291	CDS	546	rfnT			Riboflavin transporter RfnT
MMFJJJCJ_08292	CDS	1131	sbcD			Nuclease SbcCD subunit D
MMFJJJCJ_08293	CDS	687	ribD2	1.1.1.302	COG1985	2,5-diamino-6-ribosylamino-4(3H)-pyrimidinone 5'-phosphate reductase
MMFJJJCJ_08294	CDS	456	ribD		COG0117	Riboflavin biosynthesis protein RibD
MMFJJJCJ_08295	CDS	597				Thioredoxin-like reductase
MMFJJJCJ_08296	CDS	1434	geoB	1.2.1.86		Geranial dehydrogenase
MMFJJJCJ_08297	CDS	1263				hypothetical protein
MMFJJJCJ_08298	CDS	135				hypothetical protein
MMFJJJCJ_08299	CDS	201				hypothetical protein
MMFJJJCJ_08300	CDS	762				hypothetical protein
MMFJJJCJ_08301	CDS	693				hypothetical protein
MMFJJJCJ_08302	CDS	792		4.2.1.-	COG4336	Putative hydro-lyase
MMFJJJCJ_08303	CDS	888	pxpC_2	3.5.2.9	COG1984	5-oxoprolinase subunit C
MMFJJJCJ_08304	CDS	621	pxpB_2	3.5.2.9	COG2049	5-oxoprolinase subunit B
MMFJJJCJ_08305	CDS	1230				hypothetical protein
MMFJJJCJ_08306	CDS	699				hypothetical protein
MMFJJJCJ_08307	CDS	1053				hypothetical protein
MMFJJJCJ_08308	CDS	1095	ydfJ_6		COG2409	Membrane protein YdfJ
MMFJJJCJ_08309	CDS	3360				hypothetical protein
MMFJJJCJ_08310	CDS	936	era		COG1159	GTPase Era
MMFJJJCJ_08311	CDS	624				hypothetical protein
MMFJJJCJ_08312	CDS	612				hypothetical protein
MMFJJJCJ_08313	CDS	777				hypothetical protein
MMFJJJCJ_08314	CDS	195				hypothetical protein
MMFJJJCJ_08315	CDS	714				hypothetical protein
MMFJJJCJ_08316	CDS	321	cutA_2			Divalent-cation tolerance protein CutA
MMFJJJCJ_08317	CDS	1269				hypothetical protein
MMFJJJCJ_08318	CDS	474				hypothetical protein
MMFJJJCJ_08319	CDS	270				hypothetical protein
MMFJJJCJ_08320	CDS	468				hypothetical protein
MMFJJJCJ_08321	CDS	531				hypothetical protein
MMFJJJCJ_08322	CDS	825				hypothetical protein
MMFJJJCJ_08323	CDS	804				hypothetical protein
MMFJJJCJ_08324	CDS	606	rpsD_2		COG0522	30S ribosomal protein S4
MMFJJJCJ_08325	CDS	888	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
MMFJJJCJ_08326	CDS	444				hypothetical protein
MMFJJJCJ_08327	CDS	918				hypothetical protein
MMFJJJCJ_08328	CDS	1311				hypothetical protein
MMFJJJCJ_08329	CDS	1071				hypothetical protein
MMFJJJCJ_08330	CDS	276				hypothetical protein
MMFJJJCJ_08331	CDS	1287	ydbM_2	1.3.99.-		Putative acyl-CoA dehydrogenase YdbM
MMFJJJCJ_08332	CDS	1269	rutF_2	1.5.1.42		FMN reductase (NADH) RutF
MMFJJJCJ_08333	CDS	840	kdgR_3		COG1414	Transcriptional regulator KdgR
MMFJJJCJ_08334	CDS	708				hypothetical protein
MMFJJJCJ_08335	CDS	777	srtE1_2	3.4.22.70	COG3764	Sortase SrtE1
MMFJJJCJ_08336	CDS	1350				hypothetical protein
MMFJJJCJ_08337	CDS	387				hypothetical protein
MMFJJJCJ_08338	CDS	675	nfi	3.1.21.7	COG1515	Endonuclease V
MMFJJJCJ_08339	CDS	630	rutB_2	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
MMFJJJCJ_08340	CDS	735	fabG_14	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MMFJJJCJ_08341	CDS	1179				hypothetical protein
MMFJJJCJ_08342	CDS	897				hypothetical protein
MMFJJJCJ_08343	CDS	1515	lcfB_12	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
MMFJJJCJ_08344	CDS	384				hypothetical protein
MMFJJJCJ_08345	CDS	1161				hypothetical protein
MMFJJJCJ_08346	CDS	255				hypothetical protein
MMFJJJCJ_08347	CDS	249				hypothetical protein
MMFJJJCJ_08348	CDS	2799	pikAI_2	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA1, modules 1 and 2
MMFJJJCJ_08349	CDS	258				hypothetical protein
MMFJJJCJ_08350	CDS	957	mctB			Copper transporter MctB
MMFJJJCJ_08351	CDS	1239				hypothetical protein
MMFJJJCJ_08352	CDS	1821	recN		COG0497	DNA repair protein RecN
MMFJJJCJ_08353	CDS	1236	nadK	2.7.1.23		NAD kinase
MMFJJJCJ_08354	CDS	810	tlyA	2.1.1.226	COG1189	16S/23S rRNA (cytidine-2'-O)-methyltransferase TlyA
MMFJJJCJ_08355	CDS	1074	rsgA_2	3.6.1.-		Small ribosomal subunit biogenesis GTPase RsgA
MMFJJJCJ_08356	CDS	504	eis_3	2.3.1.-		N-acetyltransferase Eis
MMFJJJCJ_08357	CDS	843	drrB_9			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
MMFJJJCJ_08358	CDS	987	drrA_11	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
MMFJJJCJ_08359	CDS	585	lfrR			HTH-type transcriptional repressor LfrR
MMFJJJCJ_08360	CDS	1734				hypothetical protein
MMFJJJCJ_08361	CDS	1647				hypothetical protein
MMFJJJCJ_08362	CDS	4584	pikAIII_2	2.3.1.239		Narbonolide/10-deoxymethynolide synthase PikA3, module 5
MMFJJJCJ_08363	CDS	1938	infB		COG0532	Translation initiation factor IF-2
MMFJJJCJ_08364	CDS	309				hypothetical protein
MMFJJJCJ_08365	CDS	510	rbfA			Ribosome-binding factor A
MMFJJJCJ_08366	CDS	1173				hypothetical protein
MMFJJJCJ_08367	CDS	885	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
MMFJJJCJ_08368	CDS	1020				hypothetical protein
MMFJJJCJ_08369	CDS	3954				hypothetical protein
MMFJJJCJ_08370	CDS	615	glnQ_7		COG1126	Glutamine transport ATP-binding protein GlnQ
MMFJJJCJ_08371	CDS	498				hypothetical protein
MMFJJJCJ_08372	CDS	525	hcnC	1.4.99.5	COG0665	Hydrogen cyanide synthase subunit HcnC
MMFJJJCJ_08373	CDS	201				hypothetical protein
MMFJJJCJ_08374	CDS	774	thiG	2.8.1.10	COG2022	Thiazole synthase
MMFJJJCJ_08375	CDS	954				hypothetical protein
MMFJJJCJ_08376	CDS	861	cysQ_2	3.1.3.7		3'(2'),5'-bisphosphate nucleotidase CysQ
MMFJJJCJ_08377	CDS	1434				hypothetical protein
MMFJJJCJ_08378	CDS	921	moaA_2			GTP 3',8-cyclase
MMFJJJCJ_08379	CDS	531	pcaG	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase alpha chain
MMFJJJCJ_08380	CDS	672	pcaH	1.13.11.3	COG3485	Protocatechuate 3,4-dioxygenase beta chain
MMFJJJCJ_08381	CDS	639	scoB_2	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
MMFJJJCJ_08382	CDS	753	scoA_2	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
MMFJJJCJ_08383	CDS	384				hypothetical protein
MMFJJJCJ_08384	CDS	546	argD_3	2.6.1.17		Acetylornithine/succinyldiaminopimelate aminotransferase
MMFJJJCJ_08385	CDS	1800				hypothetical protein
MMFJJJCJ_08386	tRNA	72				tRNA-Trp(cca)
MMFJJJCJ_08387	CDS	1857				hypothetical protein
MMFJJJCJ_08388	CDS	774				hypothetical protein
MMFJJJCJ_08389	CDS	780				hypothetical protein
MMFJJJCJ_08390	CDS	564				hypothetical protein
MMFJJJCJ_08391	CDS	702	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
MMFJJJCJ_08392	CDS	987	corA_3		COG0598	Cobalt/magnesium transport protein CorA
MMFJJJCJ_08393	CDS	207				hypothetical protein
MMFJJJCJ_08394	CDS	282				hypothetical protein
MMFJJJCJ_08395	CDS	387				hypothetical protein
MMFJJJCJ_08396	CDS	441				hypothetical protein
MMFJJJCJ_08397	CDS	450				hypothetical protein
MMFJJJCJ_08398	CDS	225				hypothetical protein
MMFJJJCJ_08399	CDS	921				hypothetical protein
MMFJJJCJ_08400	CDS	972				hypothetical protein
MMFJJJCJ_08401	CDS	1299				hypothetical protein
MMFJJJCJ_08402	CDS	768	dtpT_2		COG3104	Di-/tripeptide transporter
MMFJJJCJ_08403	CDS	1896	acsA_4	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
MMFJJJCJ_08404	CDS	1449	stp_13			Multidrug resistance protein Stp
MMFJJJCJ_08405	CDS	495				hypothetical protein
MMFJJJCJ_08406	CDS	1134				hypothetical protein
MMFJJJCJ_08407	CDS	1041				hypothetical protein
MMFJJJCJ_08408	CDS	834				hypothetical protein
MMFJJJCJ_08409	CDS	1134				hypothetical protein
MMFJJJCJ_08410	CDS	501				hypothetical protein
MMFJJJCJ_08411	CDS	1257	priA_2	3.6.4.-	COG1198	putative primosomal protein N'
MMFJJJCJ_08412	CDS	1560				hypothetical protein
MMFJJJCJ_08413	CDS	546	def_4	3.5.1.88	COG0242	Peptide deformylase
MMFJJJCJ_08414	CDS	927	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
MMFJJJCJ_08415	CDS	726				hypothetical protein
MMFJJJCJ_08416	CDS	996				hypothetical protein
MMFJJJCJ_08417	CDS	1293				hypothetical protein
MMFJJJCJ_08418	CDS	1032				hypothetical protein
MMFJJJCJ_08419	CDS	1008				putative membrane protein
MMFJJJCJ_08420	CDS	834	drrB_10			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
MMFJJJCJ_08421	CDS	963	drrA_12	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
MMFJJJCJ_08422	CDS	762				hypothetical protein
MMFJJJCJ_08423	CDS	2334	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
MMFJJJCJ_08424	CDS	111				hypothetical protein
MMFJJJCJ_08425	CDS	828				hypothetical protein
MMFJJJCJ_08426	CDS	885				hypothetical protein
MMFJJJCJ_08427	CDS	330	lsr2_3			Nucleoid-associated protein Lsr2
MMFJJJCJ_08428	CDS	1077				hypothetical protein
MMFJJJCJ_08429	CDS	135				hypothetical protein
MMFJJJCJ_08430	CDS	198				hypothetical protein
MMFJJJCJ_08431	CDS	348				hypothetical protein
MMFJJJCJ_08432	CDS	591				hypothetical protein
MMFJJJCJ_08433	CDS	621				hypothetical protein
MMFJJJCJ_08434	CDS	297				hypothetical protein
MMFJJJCJ_08435	CDS	1626	groL2			60 kDa chaperonin 2
MMFJJJCJ_08436	CDS	1065				hypothetical protein
MMFJJJCJ_08437	CDS	267				hypothetical protein
MMFJJJCJ_08438	CDS	738				hypothetical protein
MMFJJJCJ_08439	rRNA	1523				16S ribosomal RNA
MMFJJJCJ_08440	rRNA	3118				23S ribosomal RNA
MMFJJJCJ_08441	CDS	1587				hypothetical protein
MMFJJJCJ_08442	CDS	1089				hypothetical protein
MMFJJJCJ_08443	CDS	846				hypothetical protein
MMFJJJCJ_08444	CDS	495				hypothetical protein
MMFJJJCJ_08445	CDS	318				hypothetical protein
MMFJJJCJ_08446	CDS	1392				hypothetical protein
MMFJJJCJ_08447	CDS	1023	pknD_33	2.7.11.1		Serine/threonine-protein kinase PknD
MMFJJJCJ_08448	CDS	1299	hemL_2	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
MMFJJJCJ_08449	CDS	900	gltC_9			HTH-type transcriptional regulator GltC
MMFJJJCJ_08450	CDS	645				hypothetical protein
MMFJJJCJ_08451	CDS	492	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
MMFJJJCJ_08452	CDS	1389		3.4.16.-	COG2027	Carboxypeptidase
MMFJJJCJ_08453	CDS	1116				hypothetical protein
MMFJJJCJ_08454	CDS	1173				hypothetical protein
MMFJJJCJ_08455	CDS	996				hypothetical protein
MMFJJJCJ_08456	CDS	1368				hypothetical protein
MMFJJJCJ_08457	CDS	942				hypothetical protein
MMFJJJCJ_08458	CDS	132	cobS	2.7.8.26		Adenosylcobinamide-GDP ribazoletransferase
MMFJJJCJ_08459	CDS	1488	pepA_2	3.4.11.1	COG0260	putative cytosol aminopeptidase
MMFJJJCJ_08460	CDS	1392		1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
MMFJJJCJ_08461	CDS	801				hypothetical protein
MMFJJJCJ_08462	CDS	1305				hypothetical protein
MMFJJJCJ_08463	CDS	1254				hypothetical protein
MMFJJJCJ_08464	CDS	990	moaA2	4.1.99.22	COG2896	GTP 3',8-cyclase 2
MMFJJJCJ_08465	CDS	810		3.1.1.23	COG2267	Monoacylglycerol lipase
MMFJJJCJ_08466	CDS	135				hypothetical protein
MMFJJJCJ_08467	CDS	1194	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
MMFJJJCJ_08468	CDS	216				hypothetical protein
MMFJJJCJ_08469	CDS	297				hypothetical protein
MMFJJJCJ_08470	CDS	1278				hypothetical protein
MMFJJJCJ_08471	CDS	1050				hypothetical protein
MMFJJJCJ_08472	CDS	2361				hypothetical protein
MMFJJJCJ_08473	CDS	1206	ywaD	3.4.11.6	COG2234	Aminopeptidase YwaD
MMFJJJCJ_08474	CDS	1551	pepN_6	3.4.11.2	COG0308	Aminopeptidase N
MMFJJJCJ_08475	CDS	336				hypothetical protein
MMFJJJCJ_08476	CDS	288				hypothetical protein
MMFJJJCJ_08477	CDS	738				hypothetical protein
MMFJJJCJ_08478	CDS	390				hypothetical protein
MMFJJJCJ_08479	CDS	1149	uctC_5	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
MMFJJJCJ_08480	CDS	777				hypothetical protein
MMFJJJCJ_08481	CDS	831				hypothetical protein
MMFJJJCJ_08482	CDS	951	etfA		COG2025	Electron transfer flavoprotein subunit alpha
MMFJJJCJ_08483	CDS	780	etfB		COG2086	Electron transfer flavoprotein subunit beta
MMFJJJCJ_08484	CDS	498				hypothetical protein
MMFJJJCJ_08485	CDS	468				hypothetical protein
MMFJJJCJ_08486	CDS	1074				hypothetical protein
MMFJJJCJ_08487	CDS	411				hypothetical protein
MMFJJJCJ_08488	CDS	825	salL	2.5.1.94	COG1912	Adenosyl-chloride synthase
MMFJJJCJ_08489	CDS	1392		1.13.11.75		Apocarotenoid-15,15'-oxygenase
MMFJJJCJ_08490	CDS	861	pknK	2.7.11.1	COG2909	Serine/threonine-protein kinase PknK
MMFJJJCJ_08491	CDS	669				hypothetical protein
MMFJJJCJ_08492	CDS	192				hypothetical protein
MMFJJJCJ_08493	CDS	1047				hypothetical protein
MMFJJJCJ_08494	CDS	945	gsiC_2		COG0601	Glutathione transport system permease protein GsiC
MMFJJJCJ_08495	CDS	819	oppC		COG1173	Oligopeptide transport system permease protein OppC
MMFJJJCJ_08496	CDS	1305				hypothetical protein
MMFJJJCJ_08497	CDS	237				hypothetical protein
MMFJJJCJ_08498	CDS	402				hypothetical protein
MMFJJJCJ_08499	CDS	723	mftE	3.5.-.-	COG1402	Putative mycofactocin system creatinine amidohydrolase family protein MftE
MMFJJJCJ_08500	CDS	246			COG2771	Putative HTH-type transcriptional regulator
MMFJJJCJ_08501	CDS	1095				hypothetical protein
MMFJJJCJ_08502	CDS	1536				hypothetical protein
MMFJJJCJ_08503	CDS	1410				hypothetical protein
MMFJJJCJ_08504	CDS	1572				hypothetical protein
MMFJJJCJ_08505	CDS	846	drrB_11			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
MMFJJJCJ_08506	CDS	1023	drrA_13	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
MMFJJJCJ_08507	CDS	2256	uvrA_6		COG0178	UvrABC system protein A
MMFJJJCJ_08508	CDS	330				hypothetical protein
MMFJJJCJ_08509	CDS	600	murK_2	2.7.1.-	COG2971	N-acetylmuramic acid/N-acetylglucosamine kinase
MMFJJJCJ_08510	CDS	963	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
MMFJJJCJ_08511	CDS	897	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
MMFJJJCJ_08512	CDS	2652	ppsA_3	2.3.1.41	COG3321	Phthiocerol synthesis polyketide synthase type I PpsA
MMFJJJCJ_08513	CDS	252				hypothetical protein
MMFJJJCJ_08514	CDS	318				hypothetical protein
MMFJJJCJ_08515	CDS	291				hypothetical protein
MMFJJJCJ_08516	CDS	549				hypothetical protein
MMFJJJCJ_08517	CDS	465				hypothetical protein
MMFJJJCJ_08518	CDS	798				hypothetical protein
MMFJJJCJ_08519	CDS	585				hypothetical protein
MMFJJJCJ_08520	CDS	1086				hypothetical protein
MMFJJJCJ_08521	CDS	990				hypothetical protein
MMFJJJCJ_08522	CDS	735	eryA_2	2.3.1.94		6-deoxyerythronolide-B synthase EryA2, modules 3 and 4
